"1 _ 1",,,,,"1 _ 2",,,,,"1 _ 3",,,,
"时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规","时间","载荷","行程","引伸计1","宽度规"
"353.25","1863.503","4.104238","-.----","-1.278","316.59","1877.038","4.104269","-.----","-.----","330.75","1842.332","4.104269","-.----","-0.284"
"353.26","1863.575","4.104406","-.----","-1.278","316.6","1877.125","4.104437","-.----","-.----","330.76","1842.332","4.104437","-.----","-0.284"
"353.27","1863.662","4.104575","-.----","-1.278","316.61","1877.189","4.1046","-.----","-.----","330.77","1842.396","4.104606","-.----","-0.284"
"353.28","1863.734","4.104737","-.----","-1.278","316.62","1877.22","4.104769","-.----","-.----","330.78","1842.515","4.104775","-.----","-0.284"
"353.29","1863.766","4.104906","-.----","-1.278","316.63","1877.213","4.104938","-.----","-.----","330.79","1842.634","4.104944","-.----","-0.284"
"353.3","1863.79","4.105075","-.----","-1.278","316.64","1877.173","4.1051","-.----","-.----","330.8","1842.689","4.105106","-.----","-0.284"
"353.31","1863.837","4.105237","-.----","-1.278","316.65","1877.149","4.105275","-.----","-.----","330.81","1842.705","4.105268","-.----","-0.284"
"353.32","1863.885","4.105406","-.----","-1.278","316.66","1877.149","4.105443","-.----","-.----","330.82","1842.689","4.105437","-.----","-0.284"
"353.33","1863.909","4.105575","-.----","-1.278","316.67","1877.189","4.105606","-.----","-.----","330.83","1842.689","4.105606","-.----","-0.284"
"353.34","1863.925","4.105743","-.----","-1.278","316.68","1877.236","4.105769","-.----","-.----","330.84","1842.682","4.105769","-.----","-0.284"
"353.35","1863.972","4.105906","-.----","-1.278","316.69","1877.284","4.105937","-.----","-.----","330.85","1842.705","4.105937","-.----","-0.284"
"353.36","1864.06","4.106075","-.----","-1.278","316.7","1877.332","4.106106","-.----","-.----","330.86","1842.721","4.1061","-.----","-0.284"
"353.37","1864.115","4.106244","-.----","-1.278","316.71","1877.403","4.106269","-.----","-.----","330.87","1842.705","4.106269","-.----","-0.284"
"353.38","1864.115","4.106412","-.----","-1.278","316.72","1877.491","4.106437","-.----","-.----","330.88","1842.721","4.106444","-.----","-0.284"
"353.39","1864.084","4.106581","-.----","-1.278","316.73","1877.522","4.1066","-.----","-.----","330.89","1842.769","4.106606","-.----","-0.284"
"353.4","1864.068","4.106744","-.----","-1.278","316.74","1877.538","4.106769","-.----","-.----","330.9","1842.825","4.106775","-.----","-0.284"
"353.41","1864.139","4.106906","-.----","-1.278","316.75","1877.538","4.106937","-.----","-.----","330.91","1842.872","4.106937","-.----","-0.284"
"353.42","1864.266","4.107075","-.----","-1.278","316.76","1877.57","4.1071","-.----","-.----","330.92","1842.936","4.107106","-.----","-0.284"
"353.43","1864.394","4.107244","-.----","-1.278","316.77","1877.594","4.107263","-.----","-.----","330.93","1843.031","4.107275","-.----","-0.284"
"353.44","1864.449","4.107412","-.----","-1.278","316.78","1877.586","4.107431","-.----","-.----","330.94","1843.142","4.107438","-.----","-0.284"
"353.45","1864.441","4.107575","-.----","-1.278","316.79","1877.546","4.1076","-.----","-.----","330.95","1843.19","4.107606","-.----","-0.284"
"353.46","1864.417","4.107744","-.----","-1.278","316.8","1877.538","4.107762","-.----","-.----","330.96","1843.151","4.107775","-.----","-0.284"
"353.47","1864.417","4.107906","-.----","-1.278","316.81","1877.562","4.107931","-.----","-.----","330.97","1843.055","4.107937","-.----","-0.284"
"353.48","1864.465","4.108075","-.----","-1.278","316.82","1877.618","4.108094","-.----","-.----","330.98","1843.007","4.108106","-.----","-0.284"
"353.49","1864.513","4.108243","-.----","-1.278","316.83","1877.689","4.108269","-.----","-.----","330.99","1843.087","4.108275","-.----","-0.284"
"353.5","1864.584","4.108406","-.----","-1.278","316.84","1877.753","4.108438","-.----","-.----","331","1843.19","4.108444","-.----","-0.284"
"353.51","1864.656","4.108569","-.----","-1.278","316.85","1877.753","4.1086","-.----","-.----","331.01","1843.246","4.108613","-.----","-0.284"
"353.52","1864.664","4.108737","-.----","-1.278","316.86","1877.713","4.108768","-.----","-.----","331.02","1843.27","4.108775","-.----","-0.284"
"353.53","1864.616","4.1089","-.----","-1.278","316.87","1877.729","4.108937","-.----","-.----","331.03","1843.357","4.108943","-.----","-0.284"
"353.54","1864.568","4.109069","-.----","-1.278","316.88","1877.809","4.109106","-.----","-.----","331.04","1843.46","4.109106","-.----","-0.284"
"353.55","1864.545","4.109237","-.----","-1.278","316.89","1877.944","4.109275","-.----","-.----","331.05","1843.572","4.109275","-.----","-0.284"
"353.56","1864.521","4.109406","-.----","-1.278","316.9","1878.087","4.109437","-.----","-.----","331.06","1843.595","4.109437","-.----","-0.284"
"353.57","1864.497","4.109569","-.----","-1.278","316.91","1878.182","4.109606","-.----","-.----","331.07","1843.572","4.109606","-.----","-0.284"
"353.58","1864.521","4.109737","-.----","-1.278","316.92","1878.23","4.109769","-.----","-.----","331.08","1843.54","4.109769","-.----","-0.284"
"353.59","1864.592","4.109906","-.----","-1.278","316.93","1878.23","4.109937","-.----","-.----","331.09","1843.548","4.109937","-.----","-0.284"
"353.6","1864.664","4.110075","-.----","-1.278","316.94","1878.246","4.110106","-.----","-.----","331.1","1843.572","4.110106","-.----","-0.284"
"353.61","1864.68","4.110244","-.----","-1.278","316.95","1878.277","4.110269","-.----","-.----","331.11","1843.611","4.110269","-.----","-0.284"
"353.62","1864.703","4.110413","-.----","-1.278","316.96","1878.317","4.110437","-.----","-.----","331.12","1843.635","4.110431","-.----","-0.284"
"353.63","1864.775","4.110575","-.----","-1.278","316.97","1878.389","4.1106","-.----","-.----","331.13","1843.691","4.1106","-.----","-0.284"
"353.64","1864.894","4.110744","-.----","-1.278","316.98","1878.436","4.110769","-.----","-.----","331.14","1843.778","4.110769","-.----","-0.284"
"353.65","1864.99","4.110912","-.----","-1.278","316.99","1878.421","4.110931","-.----","-.----","331.15","1843.826","4.110931","-.----","-0.284"
"353.66","1865.029","4.111075","-.----","-1.278","317","1878.365","4.111094","-.----","-.----","331.16","1843.786","4.1111","-.----","-0.284"
"353.67","1865.005","4.111244","-.----","-1.278","317.01","1878.317","4.111262","-.----","-.----","331.17","1843.731","4.111262","-.----","-0.284"
"353.68","1865.005","4.111413","-.----","-1.278","317.02","1878.301","4.111431","-.----","-.----","331.18","1843.754","4.111437","-.----","-0.284"
"353.69","1865.061","4.111575","-.----","-1.278","317.03","1878.325","4.1116","-.----","-.----","331.19","1843.858","4.111606","-.----","-0.284"
"353.7","1865.141","4.111737","-.----","-1.278","317.04","1878.349","4.111769","-.----","-.----","331.2","1843.969","4.111775","-.----","-0.284"
"353.71","1865.188","4.111906","-.----","-1.278","317.05","1878.373","4.111931","-.----","-.----","331.21","1844.017","4.111938","-.----","-0.284"
"353.72","1865.236","4.112069","-.----","-1.278","317.06","1878.397","4.1121","-.----","-.----","331.22","1844.017","4.112106","-.----","-0.284"
"353.73","1865.284","4.112237","-.----","-1.278","317.07","1878.421","4.112268","-.----","-.----","331.23","1844.017","4.112275","-.----","-0.284"
"353.74","1865.331","4.112406","-.----","-1.278","317.08","1878.468","4.112437","-.----","-.----","331.24","1844.009","4.112443","-.----","-0.284"
"353.75","1865.379","4.112569","-.----","-1.278","317.09","1878.54","4.112606","-.----","-.----","331.25","1844.009","4.112606","-.----","-0.284"
"353.76","1865.427","4.112737","-.----","-1.278","317.1","1878.611","4.112769","-.----","-.----","331.26","1844.009","4.112775","-.----","-0.284"
"353.77","1865.435","4.112906","-.----","-1.278","317.11","1878.675","4.112937","-.----","-.----","331.27","1844.041","4.112944","-.----","-0.284"
"353.78","1865.403","4.113069","-.----","-1.278","317.12","1878.691","4.113106","-.----","-.----","331.28","1844.112","4.113106","-.----","-0.284"
"353.79","1865.331","4.113237","-.----","-1.278","317.13","1878.651","4.113269","-.----","-.----","331.29","1844.184","4.113275","-.----","-0.284"
"353.8","1865.284","4.113406","-.----","-1.278","317.14","1878.579","4.113437","-.----","-.----","331.3","1844.199","4.113444","-.----","-0.284"
"353.81","1865.331","4.113575","-.----","-1.278","317.15","1878.579","4.113606","-.----","-.----","331.31","1844.152","4.113606","-.----","-0.284"
"353.82","1865.458","4.113738","-.----","-1.278","317.16","1878.651","4.113775","-.----","-.----","331.32","1844.088","4.113769","-.----","-0.284"
"353.83","1865.594","4.113906","-.----","-1.278","317.17","1878.762","4.113944","-.----","-.----","331.33","1844.08","4.113937","-.----","-0.284"
"353.84","1865.681","4.114075","-.----","-1.278","317.18","1878.834","4.114106","-.----","-.----","331.34","1844.104","4.1141","-.----","-0.284"
"353.85","1865.681","4.114244","-.----","-1.278","317.19","1878.834","4.114275","-.----","-.----","331.35","1844.128","4.114269","-.----","-0.284"
"353.86","1865.665","4.114406","-.----","-1.278","317.2","1878.818","4.114438","-.----","-.----","331.36","1844.16","4.114431","-.----","-0.284"
"353.87","1865.689","4.114575","-.----","-1.278","317.21","1878.842","4.114606","-.----","-.----","331.37","1844.199","4.114606","-.----","-0.284"
"353.88","1865.729","4.114744","-.----","-1.278","317.22","1878.937","4.114769","-.----","-.----","331.38","1844.231","4.114775","-.----","-0.284"
"353.89","1865.76","4.114913","-.----","-1.278","317.23","1879.017","4.114931","-.----","-.----","331.39","1844.287","4.114937","-.----","-0.284"
"353.9","1865.776","4.115081","-.----","-1.278","317.24","1879.048","4.1151","-.----","-.----","331.4","1844.335","4.115106","-.----","-0.284"
"353.91","1865.76","4.115243","-.----","-1.278","317.25","1879.04","4.115269","-.----","-.----","331.41","1844.414","4.115269","-.----","-0.284"
"353.92","1865.737","4.115406","-.----","-1.278","317.26","1879.04","4.115438","-.----","-.----","331.42","1844.486","4.115438","-.----","-0.284"
"353.93","1865.753","4.115575","-.----","-1.278","317.27","1879.072","4.1156","-.----","-.----","331.43","1844.525","4.115606","-.----","-0.284"
"353.94","1865.8","4.115737","-.----","-1.278","317.28","1879.136","4.115762","-.----","-.----","331.44","1844.509","4.115775","-.----","-0.284"
"353.95","1865.832","4.115906","-.----","-1.278","317.29","1879.191","4.115931","-.----","-.----","331.45","1844.478","4.115943","-.----","-0.284"
"353.96","1865.808","4.116075","-.----","-1.278","317.3","1879.255","4.1161","-.----","-.----","331.46","1844.501","4.116106","-.----","-0.284"
"353.97","1865.824","4.116237","-.----","-1.278","317.31","1879.287","4.116262","-.----","-.----","331.47","1844.573","4.116275","-.----","-0.284"
"353.98","1865.911","4.116406","-.----","-1.278","317.32","1879.287","4.116431","-.----","-.----","331.48","1844.645","4.116444","-.----","-0.284"
"353.99","1866.039","4.116569","-.----","-1.278","317.33","1879.311","4.1166","-.----","-.----","331.49","1844.692","4.116606","-.----","-0.284"
"354","1866.158","4.116737","-.----","-1.278","317.34","1879.382","4.116769","-.----","-.----","331.5","1844.732","4.116775","-.----","-0.284"
"354.01","1866.206","4.1169","-.----","-1.278","317.35","1879.485","4.116937","-.----","-.----","331.51","1844.764","4.116944","-.----","-0.284"
"354.02","1866.253","4.117069","-.----","-1.278","317.36","1879.541","4.117106","-.----","-.----","331.52","1844.835","4.117112","-.----","-0.284"
"354.03","1866.317","4.117231","-.----","-1.278","317.37","1879.557","4.117269","-.----","-.----","331.53","1844.883","4.117275","-.----","-0.284"
"354.04","1866.357","4.1174","-.----","-1.278","317.38","1879.541","4.117437","-.----","-.----","331.54","1844.931","4.117444","-.----","-0.284"
"354.05","1866.357","4.117562","-.----","-1.278","317.39","1879.541","4.117606","-.----","-.----","331.55","1844.978","4.117612","-.----","-0.284"
"354.06","1866.333","4.117737","-.----","-1.278","317.4","1879.557","4.117769","-.----","-.----","331.56","1845.042","4.117775","-.----","-0.284"
"354.07","1866.365","4.117906","-.----","-1.278","317.41","1879.557","4.117938","-.----","-.----","331.57","1845.058","4.117938","-.----","-0.284"
"354.08","1866.428","4.118069","-.----","-1.278","317.42","1879.565","4.118106","-.----","-.----","331.58","1845.042","4.118106","-.----","-0.284"
"354.09","1866.436","4.118237","-.----","-1.278","317.43","1879.589","4.118275","-.----","-.----","331.59","1845.058","4.118275","-.----","-0.284"
"354.1","1866.412","4.1184","-.----","-1.278","317.44","1879.605","4.118437","-.----","-.----","331.6","1845.105","4.118443","-.----","-0.284"
"354.11","1866.38","4.118575","-.----","-1.278","317.45","1879.581","4.118606","-.----","-.----","331.61","1845.153","4.118606","-.----","-0.284"
"354.12","1866.38","4.118743","-.----","-1.278","317.46","1879.557","4.118769","-.----","-.----","331.62","1845.209","4.118769","-.----","-0.284"
"354.13","1866.452","4.118906","-.----","-1.278","317.47","1879.613","4.118931","-.----","-.----","331.63","1845.272","4.118937","-.----","-0.284"
"354.14","1866.579","4.119075","-.----","-1.278","317.48","1879.756","4.1191","-.----","-.----","331.64","1845.272","4.1191","-.----","-0.284"
"354.15","1866.738","4.119244","-.----","-1.278","317.49","1879.883","4.119268","-.----","-.----","331.65","1845.225","4.119268","-.----","-0.284"
"354.16","1866.833","4.119406","-.----","-1.278","317.5","1879.931","4.119431","-.----","-.----","331.66","1845.209","4.119431","-.----","-0.284"
"354.17","1866.857","4.119575","-.----","-1.278","317.51","1879.883","4.1196","-.----","-.----","331.67","1845.32","4.1196","-.----","-0.284"
"354.18","1866.825","4.119744","-.----","-1.278","317.52","1879.843","4.119762","-.----","-.----","331.68","1845.455","4.119769","-.----","-0.284"
"354.19","1866.802","4.119906","-.----","-1.278","317.53","1879.859","4.119937","-.----","-.----","331.69","1845.551","4.119937","-.----","-0.284"
"354.2","1866.825","4.120069","-.----","-1.278","317.54","1879.954","4.1201","-.----","-.----","331.7","1845.551","4.120106","-.----","-0.284"
"354.21","1866.873","4.120237","-.----","-1.278","317.55","1880.121","4.120269","-.----","-.----","331.71","1845.527","4.120275","-.----","-0.284"
"354.22","1866.897","4.120406","-.----","-1.278","317.56","1880.24","4.120431","-.----","-.----","331.72","1845.551","4.120444","-.----","-0.284"
"354.23","1866.897","4.120569","-.----","-1.278","317.57","1880.264","4.1206","-.----","-.----","331.73","1845.606","4.120606","-.----","-0.284"
"354.24","1866.921","4.120738","-.----","-1.278","317.58","1880.233","4.120769","-.----","-.----","331.74","1845.654","4.120775","-.----","-0.284"
"354.25","1866.953","4.120906","-.----","-1.278","317.59","1880.209","4.120937","-.----","-.----","331.75","1845.702","4.120944","-.----","-0.284"
"354.26","1866.976","4.121075","-.----","-1.278","317.6","1880.217","4.121106","-.----","-.----","331.76","1845.709","4.121106","-.----","-0.284"
"354.27","1867.024","4.121237","-.----","-1.278","317.61","1880.256","4.121269","-.----","-.----","331.77","1845.725","4.121275","-.----","-0.284"
"354.28","1867.112","4.121406","-.----","-1.278","317.62","1880.304","4.121438","-.----","-.----","331.78","1845.725","4.121444","-.----","-0.284"
"354.29","1867.175","4.121575","-.----","-1.278","317.63","1880.328","4.1216","-.----","-.----","331.79","1845.749","4.121613","-.----","-0.284"
"354.3","1867.199","4.121744","-.----","-1.278","317.64","1880.312","4.121768","-.----","-.----","331.8","1845.837","4.121775","-.----","-0.284"
"354.31","1867.159","4.121912","-.----","-1.278","317.65","1880.312","4.121937","-.----","-.----","331.81","1845.916","4.121937","-.----","-0.284"
"354.32","1867.135","4.122075","-.----","-1.278","317.66","1880.336","4.122106","-.----","-.----","331.82","1845.964","4.122106","-.----","-0.284"
"354.33","1867.159","4.122244","-.----","-1.278","317.67","1880.423","4.122275","-.----","-.----","331.83","1845.98","4.122275","-.----","-0.284"
"354.34","1867.231","4.122412","-.----","-1.278","317.68","1880.495","4.122437","-.----","-.----","331.84","1845.964","4.122437","-.----","-0.284"
"354.35","1867.302","4.122575","-.----","-1.278","317.69","1880.503","4.122606","-.----","-.----","331.85","1845.964","4.122606","-.----","-0.284"
